Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
MS120-8-HW,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Ethernet, Layer 2); Switch mit 8× 1G-RJ45 und 2× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); Lizenz separat erforderlich",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8-HW,MS120-8-HW,EoS,"Cisco Meraki MS120-8-HW – End-of-Sale (angekündigt 28.03.2024, letzte Bestellung 28.03.2025; Nachfolger Meraki MS130/MS150). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8-HW,MS120-8-HW,Verwaltung/OS,Cisco Meraki MS120-8-HW: cloud-gemanagt über das Cisco Meraki Dashboard (Meraki OS); KEINE klassische Cisco-Switch-Software/IOS-XE (Meraki-Plattform). Die IOS-XE-Invariante wird NICHT angewendet.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8-HW,MS120-8-HW,Lizenz,Cisco-Meraki-Enterprise-Lizenz (1/3/5/7/10 Jahre) separat erforderlich — Gerät ohne aktive Lizenz nicht betriebsbereit. In Beschreibung + FAQ prominent ausgewiesen.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8-HW,MS120-8-HW,Switching-Kapazität,"20 Gbit/s / 14,88 Mpps: verbatim Meraki-MS120-Datenblatt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8-HW,MS120-8-HW,Gewicht,"1,07 kg: Meraki-MS120-Datenblatt (per-PID gegroundet). Versandgewicht = +2,5 kg Verpackung.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8-HW,MS120-8-HW,PID,"Ordering-PID MS120-8-HW verbatim (Hardware-SKU, -HW). NICHT gebankt: MA-*-Zubehör (Netzteile, Lüfter, Stack-Kabel, Uplink-/Netzwerkmodule, Optik), Lizenzen (LIC-MS*). Hersteller=Cisco (Meraki-Linie).",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8LP-HW,Switch-Typ,Managed,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Layer,L2,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Portanzahl,8,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Port-Konfiguration,8× 1G-RJ45 (PoE),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Port-Geschwindigkeit,1G,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Uplink-Ports,2× SFP (1G),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,PoE,"Ja  PoE+ (IEEE 802.3at, bis 30 W/Port), 67 W",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Switching-Kapazität,20 Gbit/s,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Durchsatz,"14,88 Mpps",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Stromversorgung,Netzteil modellabhängig (intern bzw. externes Steckernetzteil bei den 8-Port-Modellen),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Kühlung,Passiv (lüfterlos),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Stacking,Nein,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Betriebstemperatur,0 bis 45 °C,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Ethernet, Layer 2); Switch mit 8× 1G-RJ45 (PoE) und 2× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); PoE-Versorgung für IP-Telefone, Access-Points und Kameras; Lizenz separat erforderlich",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8LP-HW,MS120-8LP-HW,EoS,"Cisco Meraki MS120-8LP-HW – End-of-Sale (angekündigt 28.03.2024, letzte Bestellung 28.03.2025; Nachfolger Meraki MS130/MS150). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8LP-HW,MS120-8LP-HW,Verwaltung/OS,Cisco Meraki MS120-8LP-HW: cloud-gemanagt über das Cisco Meraki Dashboard (Meraki OS); KEINE klassische Cisco-Switch-Software/IOS-XE (Meraki-Plattform). Die IOS-XE-Invariante wird NICHT angewendet.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8LP-HW,MS120-8LP-HW,Lizenz,Cisco-Meraki-Enterprise-Lizenz (1/3/5/7/10 Jahre) separat erforderlich — Gerät ohne aktive Lizenz nicht betriebsbereit. In Beschreibung + FAQ prominent ausgewiesen.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8LP-HW,MS120-8LP-HW,Switching-Kapazität,"20 Gbit/s / 14,88 Mpps: verbatim Meraki-MS120-Datenblatt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8LP-HW,MS120-8LP-HW,Gewicht,"1,25 kg: Meraki-MS120-Datenblatt (per-PID gegroundet). Versandgewicht = +2,5 kg Verpackung.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8LP-HW,MS120-8LP-HW,PID,"Ordering-PID MS120-8LP-HW verbatim (Hardware-SKU, -HW). NICHT gebankt: MA-*-Zubehör (Netzteile, Lüfter, Stack-Kabel, Uplink-/Netzwerkmodule, Optik), Lizenzen (LIC-MS*). Hersteller=Cisco (Meraki-Linie).",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8FP-HW,Switch-Typ,Managed,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Layer,L2,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Portanzahl,8,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Port-Konfiguration,8× 1G-RJ45 (PoE),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Port-Geschwindigkeit,1G,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Uplink-Ports,2× SFP (1G),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,PoE,"Ja  PoE+ (IEEE 802.3at, bis 30 W/Port), 124 W",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Switching-Kapazität,20 Gbit/s,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Durchsatz,"14,88 Mpps",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Stromversorgung,Netzteil modellabhängig (intern bzw. externes Steckernetzteil bei den 8-Port-Modellen),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Kühlung,Passiv (lüfterlos),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Stacking,Nein,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Betriebstemperatur,0 bis 45 °C,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Ethernet, Layer 2); Switch mit 8× 1G-RJ45 (PoE) und 2× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); PoE-Versorgung für IP-Telefone, Access-Points und Kameras; Lizenz separat erforderlich",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-8FP-HW,MS120-8FP-HW,EoS,"Cisco Meraki MS120-8FP-HW – End-of-Sale (angekündigt 28.03.2024, letzte Bestellung 28.03.2025; Nachfolger Meraki MS130/MS150). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8FP-HW,MS120-8FP-HW,Verwaltung/OS,Cisco Meraki MS120-8FP-HW: cloud-gemanagt über das Cisco Meraki Dashboard (Meraki OS); KEINE klassische Cisco-Switch-Software/IOS-XE (Meraki-Plattform). Die IOS-XE-Invariante wird NICHT angewendet.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8FP-HW,MS120-8FP-HW,Lizenz,Cisco-Meraki-Enterprise-Lizenz (1/3/5/7/10 Jahre) separat erforderlich — Gerät ohne aktive Lizenz nicht betriebsbereit. In Beschreibung + FAQ prominent ausgewiesen.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8FP-HW,MS120-8FP-HW,Switching-Kapazität,"20 Gbit/s / 14,88 Mpps: verbatim Meraki-MS120-Datenblatt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8FP-HW,MS120-8FP-HW,Gewicht,"1,55 kg: Meraki-MS120-Datenblatt (per-PID gegroundet). Versandgewicht = +2,5 kg Verpackung.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-8FP-HW,MS120-8FP-HW,PID,"Ordering-PID MS120-8FP-HW verbatim (Hardware-SKU, -HW). NICHT gebankt: MA-*-Zubehör (Netzteile, Lüfter, Stack-Kabel, Uplink-/Netzwerkmodule, Optik), Lizenzen (LIC-MS*). Hersteller=Cisco (Meraki-Linie).",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24-HW,Switch-Typ,Managed,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Layer,L2,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Portanzahl,24,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Port-Konfiguration,24× 1G-RJ45,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Port-Geschwindigkeit,1G,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Uplink-Ports,4× SFP (1G),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,PoE,Nein,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Switching-Kapazität,56 Gbit/s,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Durchsatz,"41,67 Mpps",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Bauform,19-Zoll-Rackmontage (1 HE),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Stromversorgung,Netzteil modellabhängig (intern bzw. externes Steckernetzteil bei den 8-Port-Modellen),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Kühlung,Passiv (lüfterlos),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Stacking,Nein,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Betriebstemperatur,0 bis 45 °C,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Ethernet, Layer 2); Switch mit 24× 1G-RJ45 und 4× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); Lizenz separat erforderlich",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24-HW,MS120-24-HW,EoS,"Cisco Meraki MS120-24-HW – End-of-Sale (angekündigt 28.03.2024, letzte Bestellung 28.03.2025; Nachfolger Meraki MS130/MS150). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24-HW,MS120-24-HW,Verwaltung/OS,Cisco Meraki MS120-24-HW: cloud-gemanagt über das Cisco Meraki Dashboard (Meraki OS); KEINE klassische Cisco-Switch-Software/IOS-XE (Meraki-Plattform). Die IOS-XE-Invariante wird NICHT angewendet.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24-HW,MS120-24-HW,Lizenz,Cisco-Meraki-Enterprise-Lizenz (1/3/5/7/10 Jahre) separat erforderlich — Gerät ohne aktive Lizenz nicht betriebsbereit. In Beschreibung + FAQ prominent ausgewiesen.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24-HW,MS120-24-HW,Switching-Kapazität,"56 Gbit/s / 41,67 Mpps: verbatim Meraki-MS120-Datenblatt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24-HW,MS120-24-HW,Gewicht,"3,67 kg: Meraki-MS120-Datenblatt (per-PID gegroundet). Versandgewicht = +2,5 kg Verpackung.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24-HW,MS120-24-HW,PID,"Ordering-PID MS120-24-HW verbatim (Hardware-SKU, -HW). NICHT gebankt: MA-*-Zubehör (Netzteile, Lüfter, Stack-Kabel, Uplink-/Netzwerkmodule, Optik), Lizenzen (LIC-MS*). Hersteller=Cisco (Meraki-Linie).",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24P-HW,Switch-Typ,Managed,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Layer,L2,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Portanzahl,24,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Port-Konfiguration,24× 1G-RJ45 (PoE),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Port-Geschwindigkeit,1G,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Uplink-Ports,4× SFP (1G),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,PoE,"Ja  PoE+ (IEEE 802.3at, bis 30 W/Port), 370 W",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Switching-Kapazität,56 Gbit/s,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Durchsatz,"41,67 Mpps",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Bauform,19-Zoll-Rackmontage (1 HE),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Stromversorgung,Netzteil modellabhängig (intern bzw. externes Steckernetzteil bei den 8-Port-Modellen),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Kühlung,Aktiv (temperaturgeregelte Lüfter),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Stacking,Nein,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Betriebstemperatur,0 bis 45 °C,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Ethernet, Layer 2); Switch mit 24× 1G-RJ45 (PoE) und 4× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); PoE-Versorgung für IP-Telefone, Access-Points und Kameras; Lizenz separat erforderlich",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,datasheet,2026-06-28T14:58:47Z
MS120-24P-HW,MS120-24P-HW,EoS,"Cisco Meraki MS120-24P-HW – End-of-Sale (angekündigt 28.03.2024, letzte Bestellung 28.03.2025; Nachfolger Meraki MS130/MS150). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
MS120-24P-HW,MS120-24P-HW,Verwaltung/OS,Cisco Meraki MS120-24P-HW: cloud-gemanagt über das Cisco Meraki Dashboard (Meraki OS); KEINE klassische Cisco-Switch-Software/IOS-XE (Meraki-Plattform). Die IOS-XE-Invariante wird NICHT angewendet.,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS120_Overview_and_Specifications,2026-06-28T14:58:47Z
